playerId,season,팀명,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,BB,HBP,SO,SLG,OBP,PA,TB,CS,SAC,SF,ERA,CG,SHO,W,L,SV,HLD,WPCT,TBF,NP,IP,ER
61643,2025,두산,,20,,,18,1,0,2,,,,,,,,,,,,,6.19,0,0,2,1,0,0,0.667,83,341,16,
55267,2025,두산,,20,,,37,6,0,4,,,,,,,,,,,,,4.59,0,0,2,1,1,0,0.667,151,571,33 1/3,
66233,2025,두산,0.346,9,26,3,9,1,0,2,3,0,,,,,,27,16,0,0,0,,,,,,,,,,,,
55258,2025,두산,0.273,5,,1,3,,,0,,,4,1,4,,,,,,,,3,,,0,0,0,1,-,,,3,1
62925,2025,키움,0.182,6,11,1,2,0,0,0,1,0,,,,,,13,2,0,0,0,,,,,,,,,,,,
54344,2025,키움,0.217,14,23,4,5,1,0,0,2,0,,,,,,26,6,0,1,0,,,,,,,,,,,,
55371,2025,키움,0.1,22,20,1,2,0,0,0,1,0,,,,,,24,2,0,2,0,,,,,,,,,,,,
53312,2025,키움,0.245,104,318,24,78,20,2,3,25,2,,,,,,340,111,1,7,2,,,,,,,,,,,,
53164,2025,키움,,9,,,13,1,0,2,,,,,,,,,,,,,6.75,0,0,0,0,0,0,-,49,203,8,
66838,2025,키움,0.222,9,27,2,6,2,0,0,2,0,,,,,,29,8,0,0,0,,,,,,,,,,,,
53344,2025,키움,0.268,49,82,8,22,3,0,0,8,0,,,,,,91,25,0,0,1,,,,,,,,,,,,
52398,2025,고양,0.1,10,10,1,1,1,0,0,1,0,3,1,4,0.2,0.357,,,,,,,,,,,,,,,,,
50304,2025,키움,0.25,7,4,2,1,0,0,0,0,0,,,,,,6,1,0,0,0,,,,,,,,,,,,
55359,2025,키움,,4,,,14,5,0,2,,,,,,,,,,,,,20.25,0,0,0,0,0,0,-,34,123,5 1/3,
66018,2025,키움,,44,,,96,17,0,6,,,,,,,,,,,,,5.65,0,0,1,7,0,2,0.125,381,1391,78,
67828,2025,키움,,29,,,25,3,3,1,,,,,,,,,,,,,4.68,0,0,0,3,0,1,0,113,397,25,
51301,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54368,2025,키움,,20,,,67,14,2,10,,,,,,,,,,,,,6.62,0,0,1,3,0,0,0.25,250,939,51 2/3,
65898,2025,키움,0.083,10,24,1,2,0,0,0,0,0,,,,,,31,2,0,1,0,,,,,,,,,,,,
54319,2025,키움,,19,,,113,18,2,16,,,,,,,,,,,,,6.14,0,0,0,12,0,0,0,422,1645,88,
69367,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62332,2025,키움,0.208,62,120,12,25,5,0,0,5,1,,,,,,128,30,0,4,0,,,,,,,,,,,,
54302,2025,고양,0.396,11,,11,19,,,1,,,10,0,10,,,,,,,,8.74,,,0,0,0,1,-,,,11 1/3,11
54397,2025,고양,0.233,76,146,19,34,6,1,1,22,0,19,2,29,0.308,0.327,,,,,,,,,,,,,,,,,
64984,2025,키움,0.233,94,279,27,65,11,2,5,25,1,,,,,,304,95,1,2,3,,,,,,,,,,,,
55322,2025,키움,,13,,,63,13,2,5,,,,,,,,,,,,,3.23,0,0,4,4,0,0,0.5,320,1265,75 1/3,
55342,2025,키움,,8,,,54,12,0,5,,,,,,,,,,,,,4.47,0,0,3,3,0,0,0.5,197,764,46 1/3,
54304,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53305,2025,고양,0.181,48,72,13,13,0,0,2,9,0,5,3,10,0.264,0.263,,,,,,,,,,,,,,,,,
52305,2025,키움,0.143,38,42,6,6,0,0,1,2,1,,,,,,45,9,0,0,0,,,,,,,,,,,,
54350,2025,고양,0.5,1,,2,1,,,1,,,2,0,0,,,,,,,,54,,,0,0,0,0,-,,,01월 03일,2
53301,2025,키움,,54,,,55,12,0,9,,,,,,,,,,,,,4.53,0,0,0,5,1,6,0,226,905,51 2/3,
55394,2025,키움,,16,,,24,6,0,1,,,,,,,,,,,,,7.43,0,0,0,1,1,0,0,116,450,23,
69328,2025,키움,,18,,,63,11,2,9,,,,,,,,,,,,,6.58,0,0,2,3,0,1,0.4,235,865,52,
50357,2025,키움,0.225,101,244,33,55,11,3,3,23,11,,,,,,279,81,1,2,2,,,,,,,,,,,,
69363,2025,고양,0.1,25,20,4,2,0,0,0,3,0,6,1,10,0.1,0.321,,,,,,,,,,,,,,,,,
54303,2025,고양,0.237,67,114,23,27,3,0,2,15,1,15,3,42,0.316,0.338,,,,,,,,,,,,,,,,,
52392,2025,고양,0.368,10,,11,14,,,2,,,9,1,5,,,,,,,,11.42,,,0,0,0,3,-,,,8 2/3,11
68305,2025,키움,0.263,12,19,2,5,2,0,0,4,0,,,,,,20,7,0,0,1,,,,,,,,,,,,
53309,2025,키움,0,6,7,0,0,0,0,0,0,0,,,,,,8,0,0,0,0,,,,,,,,,,,,
54363,2025,키움,,2,,,4,1,0,1,,,,,,,,,,,,,15,0,0,0,0,0,0,-,18,78,3,
55300,2025,키움,,4,,,5,2,0,0,,,,,,,,,,,,,11.25,0,0,0,0,0,0,-,22,84,4,
65357,2025,키움,0.316,143,570,102,180,37,4,25,89,25,,,,,,642,300,2,0,3,,,,,,,,,,,,
52391,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54394,2025,키움,0.175,33,80,5,14,3,0,1,8,0,,,,,,86,20,1,0,1,,,,,,,,,,,,
55326,2025,키움,0.241,22,87,4,21,0,0,2,15,0,,,,,,93,27,0,0,1,,,,,,,,,,,,
54306,2025,고양,0.274,75,186,30,51,12,2,4,26,2,23,2,48,0.425,0.352,,,,,,,,,,,,,,,,,
68341,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69045,2025,키움,,18,,,118,18,3,10,,,,,,,,,,,,,3.13,0,0,8,3,0,0,0.727,466,1703,115,
51305,2025,고양,0.26,53,77,17,20,2,1,0,13,1,16,3,13,0.312,0.402,,,,,,,,,,,,,,,,,
67365,2025,키움,,18,,,18,1,2,3,,,,,,,,,,,,,8.36,0,0,0,2,0,1,0,69,268,14,
55370,2025,키움,0.083,12,12,1,1,0,0,0,0,0,,,,,,14,1,0,0,0,,,,,,,,,,,,
55392,2025,키움,0.24,115,321,48,77,9,1,6,27,1,,,,,,356,106,0,3,1,,,,,,,,,,,,
55393,2025,키움,0.137,27,51,6,7,1,0,2,2,0,,,,,,59,14,0,1,0,,,,,,,,,,,,
55339,2025,키움,0.188,10,16,1,3,0,0,0,1,0,,,,,,18,3,0,0,1,,,,,,,,,,,,
53300,2025,고양,0.293,22,,30,39,,,3,,,29,3,14,,,,,,,,6.55,,,0,1,1,1,0,,,33,24
67116,2025,키움,,52,,,52,6,1,4,,,,,,,,,,,,,3.77,0,0,2,1,0,7,0.667,248,1016,57 1/3,
78756,2025,키움,0.238,98,143,15,34,8,0,1,19,0,,,,,,163,45,0,4,1,,,,,,,,,,,,
55383,2025,고양,0.363,20,,52,58,,,7,,,19,6,18,,,,,,,,9.88,,,1,6,1,1,0.143,,,37 1/3,41
54307,2025,키움,0.174,24,46,5,8,1,0,2,4,0,,,,,,53,15,0,0,0,,,,,,,,,,,,
76118,2025,키움,,61,,,68,8,2,5,,,,,,,,,,,,,6.13,0,0,2,4,5,11,0.333,248,931,54 1/3,
55348,2025,키움,,4,,,18,3,0,0,,,,,,,,,,,,,3.15,0,0,1,1,0,0,0.5,85,329,20,
52395,2025,키움,,36,,,40,9,3,3,,,,,,,,,,,,,5.7,0,0,1,1,0,8,0.5,156,611,36 1/3,
55396,2025,키움,,17,,,31,4,1,2,,,,,,,,,,,,,8.59,0,0,2,1,0,0,0.667,125,514,22,
50036,2025,키움,,29,,,29,5,0,3,,,,,,,,,,,,,6.57,0,0,0,3,0,2,0,119,492,24 2/3,
69366,2025,고양,0.29,18,31,2,9,1,0,0,4,0,5,0,8,0.323,0.389,,,,,,,,,,,,,,,,,
53302,2025,키움,0,1,2,0,0,0,0,0,0,0,,,,,,2,0,0,0,0,,,,,,,,,,,,
67603,2025,고양,0.143,4,,1,2,,,0,,,3,0,2,,,,,,,,0,,,0,0,0,0,-,,,4,0
65964,2025,고양,0.316,33,,36,43,,,2,,,19,5,18,,,,,,,,7.71,,,1,3,1,2,0.25,,,30 1/3,26
75566,2025,키움,0.143,5,7,1,1,0,0,0,0,0,,,,,,8,1,0,0,0,,,,,,,,,,,,
54305,2025,키움,0.5,2,2,0,1,0,0,0,0,0,,,,,,2,1,0,0,0,,,,,,,,,,,,
50354,2025,상무,0.319,16,,30,43,,,4,,,21,4,18,,,,,,,,7.44,,,3,2,0,2,0.6,,,32 2/3,27
50167,2025,키움,0.242,126,443,54,107,22,1,11,45,15,,,,,,510,164,1,3,0,,,,,,,,,,,,
51302,2025,키움,0.313,11,16,2,5,0,0,0,2,0,,,,,,17,5,0,0,0,,,,,,,,,,,,
55301,2025,키움,,31,,,37,7,1,6,,,,,,,,,,,,,8.61,0,0,1,4,0,3,0.2,118,469,23,
54301,2025,고양,0.312,29,,24,34,,,3,,,31,4,21,,,,,,,,5.28,,,0,2,2,1,0,,,29,17
78135,2025,키움,0.2,33,70,4,14,3,0,2,6,1,,,,,,82,23,0,2,0,,,,,,,,,,,,
64346,2025,키움,0.235,51,132,12,31,4,3,2,13,1,,,,,,139,47,0,1,1,,,,,,,,,,,,
64340,2025,키움,0.247,101,365,51,90,14,2,11,50,13,,,,,,413,141,6,1,3,,,,,,,,,,,,
55382,2025,키움,,4,,,10,2,1,0,,,,,,,,,,,,,24.55,0,0,0,0,0,0,-,28,108,3 2/3,
51359,2025,키움,0.143,10,14,1,2,0,0,0,2,1,,,,,,16,2,0,0,0,,,,,,,,,,,,
77927,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54362,2025,키움,,21,,,33,8,0,2,,,,,,,,,,,,,8.85,0,0,2,2,0,1,0.5,114,400,20 1/3,
55397,2025,키움,0.231,77,182,20,42,5,0,0,10,4,,,,,,207,47,0,3,2,,,,,,,,,,,,
55385,2025,고양,0.32,29,,54,54,,,6,,,42,7,28,,,,,,,,10.23,,,4,5,0,2,0.444,,,44,50
55377,2025,키움,,4,,,9,2,0,0,,,,,,,,,,,,,16.88,0,0,0,1,0,0,0,22,84,2 2/3,
55313,2025,키움,,18,,,92,20,0,8,,,,,,,,,,,,,5.86,0,0,3,7,0,0,0.3,384,1496,81 1/3,
68848,2025,고양,0.303,31,,45,57,,,5,,,41,12,39,,,,,,,,7.71,,,3,1,0,1,0.75,,,49,42
69360,2025,키움,,50,,,84,18,1,12,,,,,,,,,,,,,5.75,0,0,5,5,8,7,0.5,349,1311,76 2/3,
69332,2025,키움,0.237,57,152,21,36,5,0,1,11,4,,,,,,170,44,0,0,1,,,,,,,,,,,,
52330,2025,키움,,42,,,35,1,0,7,,,,,,,,,,,,,2.45,0,0,2,2,16,5,0.5,179,713,44,
76267,2025,키움,0.275,120,459,45,126,31,1,12,74,0,,,,,,506,195,0,0,6,,,,,,,,,,,,
54444,2025,키움,0.253,86,320,33,81,15,1,7,42,1,,,,,,361,119,2,0,3,,,,,,,,,,,,
52366,2025,키움,0.212,40,156,17,33,2,0,6,20,0,,,,,,172,53,0,0,0,,,,,,,,,,,,
64350,2025,키움,,28,,,169,29,3,13,,,,,,,,,,,,,4.99,0,0,7,14,0,0,0.333,669,2506,153 1/3,
53096,2025,고양,0.333,5,,5,4,,,0,,,6,0,1,,,,,,,,15,,,0,0,0,0,-,,,3,5
